Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
11893,702483,702483,10000.0,2025-09-14,1
11894,74420,74420,10000.0,2025-01-27,1
11895,285715,285715,10000.0,2025-04-14,1
11896,74600,74600,10000.0,2025-01-27,1
11897,219689,219689,10000.0,2025-03-21,1
11898,472331,472331,10000.0,2025-06-21,1
11899,75559,75559,10000.0,2025-01-27,1
11900,851020,851020,10000.0,2025-11-07,1
11901,453005,453005,10000.0,2025-06-14,1
11902,349022,349022,10000.0,2025-05-07,1
11903,221196,221196,10000.0,2025-03-21,1
11904,101372,101372,10000.0,2025-02-06,1
11905,386399,386399,10000.0,2025-05-21,1
11906,267649,267649,10000.0,2025-04-07,1
11907,599917,599917,10000.0,2025-08-07,1
11908,638306,638306,10000.0,2025-08-21,1
11909,387483,387483,10000.0,2025-05-21,1
11910,489353,489353,10000.0,2025-06-28,1
11911,452819,452819,10000.0,2025-06-14,1
11912,704658,704658,10000.0,2025-09-14,1
11913,490520,490520,10000.0,2025-06-28,1
11914,471464,471464,10000.0,2025-06-21,1
11915,450888,450888,10000.0,2025-06-14,1
11916,237959,237959,10000.0,2025-03-28,1
11917,102263,102263,10000.0,2025-02-06,1
11918,869854,869854,10000.0,2025-11-14,1
11919,600117,600117,10000.0,2025-08-07,1
11920,489669,489669,10000.0,2025-06-28,1
11921,73800,73800,10000.0,2025-01-27,1
11922,121337,121337,10000.0,2025-02-13,1
11923,515140,515140,10000.0,2025-07-07,1
11924,804415,804415,10000.0,2025-10-21,1
11925,684303,684303,10000.0,2025-09-07,1
11926,972340,972340,10000.0,2025-12-21,1
11927,122077,122077,10000.0,2025-02-13,1
11928,850417,850417,10000.0,2025-11-07,1
11929,932980,932980,10000.0,2025-12-07,1
11930,200517,200517,10000.0,2025-03-14,1
11931,434409,434409,10000.0,2025-06-07,1
11932,970332,970332,10000.0,2025-12-21,1
11933,158566,158566,10000.0,2025-02-27,1
11934,721357,721357,10000.0,2025-09-21,1
11935,932910,932910,10000.0,2025-12-07,1
11936,852191,852191,10000.0,2025-11-07,1
11937,304590,304590,10000.0,2025-04-21,1
11938,405738,405738,10000.0,2025-05-28,1
11939,618269,618269,10000.0,2025-08-14,1
11940,490494,490494,10000.0,2025-06-28,1
11941,639209,639209,10000.0,2025-08-21,1
11942,182662,182662,10000.0,2025-03-07,1
11943,16502,16502,10000.0,2025-01-06,1
11944,348625,348625,10000.0,2025-05-07,1
11945,722591,722591,10000.0,2025-09-21,1
11946,182791,182791,10000.0,2025-03-07,1
11947,702521,702521,10000.0,2025-09-14,1
11948,888964,888964,10000.0,2025-11-21,1
11949,909745,909745,10000.0,2025-11-28,1
11950,784700,784700,10000.0,2025-10-14,1
11951,805475,805475,10000.0,2025-10-21,1
11952,803575,803575,10000.0,2025-10-21,1
11953,303849,303849,10000.0,2025-04-21,1
11954,491318,491318,10000.0,2025-06-28,1
11955,35530,35530,10000.0,2025-01-13,1
11956,870678,870678,10000.0,2025-11-14,1
11957,740754,740754,10000.0,2025-09-28,1
11958,451947,451947,10000.0,2025-06-14,1
11959,684879,684879,10000.0,2025-09-07,1
11960,972266,972266,10000.0,2025-12-21,1
11961,471794,471794,10000.0,2025-06-21,1
11962,551980,551980,10000.0,2025-07-21,1
11963,238804,238804,10000.0,2025-03-28,1
11964,702322,702322,10000.0,2025-09-14,1
11965,703752,703752,10000.0,2025-09-14,1
11966,489233,489233,10000.0,2025-06-28,1
11967,239371,239371,10000.0,2025-03-28,1
11968,120689,120689,10000.0,2025-02-13,1
11969,572691,572691,10000.0,2025-07-28,1
11970,471020,471020,10000.0,2025-06-21,1
11971,851295,851295,10000.0,2025-11-07,1
11972,182483,182483,10000.0,2025-03-07,1
11973,972599,972599,10000.0,2025-12-21,1
11974,386157,386157,10000.0,2025-05-21,1
11975,405463,405463,10000.0,2025-05-28,1
11976,407134,407134,10000.0,2025-05-28,1
11977,182855,182855,10000.0,2025-03-07,1
11978,220415,220415,10000.0,2025-03-21,1
11979,572566,572566,10000.0,2025-07-28,1
11980,600065,600065,10000.0,2025-08-07,1
11981,160365,160365,10000.0,2025-02-27,1
11982,368027,368027,10000.0,2025-05-14,1
11983,75235,75235,10000.0,2025-01-27,1
11984,870424,870424,10000.0,2025-11-14,1
11985,571602,571602,10000.0,2025-07-28,1
11986,18683,18683,10000.0,2025-01-06,1
11987,239077,239077,10000.0,2025-03-28,1
11988,952248,952248,10000.0,2025-12-14,1
11989,638991,638991,10000.0,2025-08-21,1
11990,140957,140957,10000.0,2025-02-20,1
11991,489981,489981,10000.0,2025-06-28,1
11992,386787,386787,10000.0,2025-05-21,1
11993,972254,972254,10000.0,2025-12-21,1
11994,267198,267198,10000.0,2025-04-07,1
11995,784781,784781,10000.0,2025-10-14,1
11996,553570,553570,10000.0,2025-07-21,1
11997,824102,824102,10000.0,2025-10-28,1
11998,950864,950864,10000.0,2025-12-14,1
11999,852315,852315,10000.0,2025-11-07,1
12000,638780,638780,10000.0,2025-08-21,1
12001,433083,433083,10000.0,2025-06-07,1
12002,239257,239257,10000.0,2025-03-28,1
12003,368412,368412,10000.0,2025-05-14,1
12004,784196,784196,10000.0,2025-10-14,1
12005,888016,888016,10000.0,2025-11-21,1
12006,823044,823044,10000.0,2025-10-28,1
12007,303498,303498,10000.0,2025-04-21,1
12008,722109,722109,10000.0,2025-09-21,1
12009,101663,101663,10000.0,2025-02-06,1
12010,638775,638775,10000.0,2025-08-21,1
12011,221136,221136,10000.0,2025-03-21,1
12012,890433,890433,10000.0,2025-11-21,1
12013,953073,953073,10000.0,2025-12-14,1
12014,139735,139735,10000.0,2025-02-20,1
12015,888111,888111,10000.0,2025-11-21,1
12016,971158,971158,10000.0,2025-12-21,1
12017,684476,684476,10000.0,2025-09-07,1
12018,823598,823598,10000.0,2025-10-28,1
12019,219223,219223,10000.0,2025-03-21,1
12020,704583,704583,10000.0,2025-09-14,1
12021,304240,304240,10000.0,2025-04-21,1
12022,238944,238944,10000.0,2025-03-28,1
12023,932686,932686,10000.0,2025-12-07,1
12024,490020,490020,10000.0,2025-06-28,1
12025,75547,75547,10000.0,2025-01-27,1
12026,285508,285508,10000.0,2025-04-14,1
12027,573059,573059,10000.0,2025-07-28,1
12028,305430,305430,10000.0,2025-04-21,1
12029,870329,870329,10000.0,2025-11-14,1
12030,18114,18114,10000.0,2025-01-06,1
12031,141883,141883,10000.0,2025-02-20,1
12032,323108,323108,10000.0,2025-04-28,1
12033,433479,433479,10000.0,2025-06-07,1
12034,433013,433013,10000.0,2025-06-07,1
12035,266832,266832,10000.0,2025-04-07,1
12036,103215,103215,10000.0,2025-02-06,1
12037,141751,141751,10000.0,2025-02-20,1
12038,323977,323977,10000.0,2025-04-28,1
12039,141231,141231,10000.0,2025-02-20,1
12040,348147,348147,10000.0,2025-05-07,1
12041,75781,75781,10000.0,2025-01-27,1
12042,970583,970583,10000.0,2025-12-21,1
12043,619174,619174,10000.0,2025-08-14,1
12044,870503,870503,10000.0,2025-11-14,1
12045,657104,657104,10000.0,2025-08-28,1
12046,324834,324834,10000.0,2025-04-28,1
12047,991424,991424,10000.0,2025-12-28,1
12048,685376,685376,10000.0,2025-09-07,1
12049,703919,703919,10000.0,2025-09-14,1
12050,303676,303676,10000.0,2025-04-21,1
12051,639226,639226,10000.0,2025-08-21,1
12052,600070,600070,10000.0,2025-08-07,1
12053,18725,18725,10000.0,2025-01-06,1
12054,406919,406919,10000.0,2025-05-28,1
12055,121060,121060,10000.0,2025-02-13,1
12056,636645,636645,10000.0,2025-08-21,1
12057,471392,471392,10000.0,2025-06-21,1
12058,890474,890474,10000.0,2025-11-21,1
12059,600755,600755,10000.0,2025-08-07,1
12060,721404,721404,10000.0,2025-09-21,1
12061,619564,619564,10000.0,2025-08-14,1
12062,36623,36623,10000.0,2025-01-13,1
12063,57273,57273,10000.0,2025-01-20,1
12064,491344,491344,10000.0,2025-06-28,1
12065,239297,239297,10000.0,2025-03-28,1
12066,433464,433464,10000.0,2025-06-07,1
12067,324460,324460,10000.0,2025-04-28,1
12068,990713,990713,10000.0,2025-12-28,1
12069,515456,515456,10000.0,2025-07-07,1
12070,160277,160277,10000.0,2025-02-27,1
12071,385581,385581,10000.0,2025-05-21,1
12072,571650,571650,10000.0,2025-07-28,1
12073,951924,951924,10000.0,2025-12-14,1
12074,238148,238148,10000.0,2025-03-28,1
12075,266686,266686,10000.0,2025-04-07,1
12076,970302,970302,10000.0,2025-12-21,1
12077,37878,37878,10000.0,2025-01-13,1
12078,121272,121272,10000.0,2025-02-13,1
12079,470885,470885,10000.0,2025-06-21,1
12080,907267,907267,10000.0,2025-11-28,1
12081,238905,238905,10000.0,2025-03-28,1
12082,36906,36906,10000.0,2025-01-13,1
12083,201130,201130,10000.0,2025-03-14,1
12084,451709,451709,10000.0,2025-06-14,1
12085,890685,890685,10000.0,2025-11-21,1
12086,932633,932633,10000.0,2025-12-07,1
12087,220873,220873,10000.0,2025-03-21,1
12088,433283,433283,10000.0,2025-06-07,1
12089,871448,871448,10000.0,2025-11-14,1
12090,265324,265324,10000.0,2025-04-07,1
12091,140454,140454,10000.0,2025-02-20,1
12092,366531,366531,10000.0,2025-05-14,1
12093,180755,180755,10000.0,2025-03-07,1
12094,637110,637110,10000.0,2025-08-21,1
12095,516108,516108,10000.0,2025-07-07,1
12096,767159,767159,10000.0,2025-10-07,1
12097,267733,267733,10000.0,2025-04-07,1
12098,55465,55465,10000.0,2025-01-20,1
12099,850223,850223,10000.0,2025-11-07,1
12100,703424,703424,10000.0,2025-09-14,1
12101,406811,406811,10000.0,2025-05-28,1
12102,139552,139552,10000.0,2025-02-20,1
12103,451959,451959,10000.0,2025-06-14,1
12104,490054,490054,10000.0,2025-06-28,1
12105,932877,932877,10000.0,2025-12-07,1
12106,265437,265437,10000.0,2025-04-07,1
12107,723703,723703,10000.0,2025-09-21,1
12108,200351,200351,10000.0,2025-03-14,1
12109,386011,386011,10000.0,2025-05-21,1
12110,56030,56030,10000.0,2025-01-20,1
12111,851106,851106,10000.0,2025-11-07,1
12112,219750,219750,10000.0,2025-03-21,1
12113,17510,17510,10000.0,2025-01-06,1
12114,76393,76393,10000.0,2025-01-27,1
12115,101438,101438,10000.0,2025-02-06,1
12116,56131,56131,10000.0,2025-01-20,1
12117,703117,703117,10000.0,2025-09-14,1
12118,573286,573286,10000.0,2025-07-28,1
12119,742794,742794,10000.0,2025-09-28,1
12120,122733,122733,10000.0,2025-02-13,1
12121,37374,37374,10000.0,2025-01-13,1
12122,368864,368864,10000.0,2025-05-14,1
12123,16906,16906,10000.0,2025-01-06,1
12124,934081,934081,10000.0,2025-12-07,1
12125,267356,267356,10000.0,2025-04-07,1
12126,573665,573665,10000.0,2025-07-28,1
12127,889615,889615,10000.0,2025-11-21,1
12128,824670,824670,10000.0,2025-10-28,1
12129,572138,572138,10000.0,2025-07-28,1
12130,385522,385522,10000.0,2025-05-21,1
12131,657093,657093,10000.0,2025-08-28,1
12132,765648,765648,10000.0,2025-10-07,1
12133,599430,599430,10000.0,2025-08-07,1
12134,533836,533836,10000.0,2025-07-14,1
12135,908963,908963,10000.0,2025-11-28,1
12136,324650,324650,10000.0,2025-04-28,1
12137,431891,431891,10000.0,2025-06-07,1
12138,741798,741798,10000.0,2025-09-28,1
12139,657192,657192,10000.0,2025-08-28,1
12140,238606,238606,10000.0,2025-03-28,1
12141,220994,220994,10000.0,2025-03-21,1
12142,953242,953242,10000.0,2025-12-14,1
12143,323702,323702,10000.0,2025-04-28,1
12144,638916,638916,10000.0,2025-08-21,1
12145,55528,55528,10000.0,2025-01-20,1
12146,598633,598633,10000.0,2025-08-07,1
12147,533913,533913,10000.0,2025-07-14,1
12148,219948,219948,10000.0,2025-03-21,1
12149,75691,75691,10000.0,2025-01-27,1
12150,991515,991515,10000.0,2025-12-28,1
12151,785135,785135,10000.0,2025-10-14,1
12152,991518,991518,10000.0,2025-12-28,1
12153,121179,121179,10000.0,2025-02-13,1
12154,56945,56945,10000.0,2025-01-20,1
12155,599441,599441,10000.0,2025-08-07,1
12156,533411,533411,10000.0,2025-07-14,1
12157,991233,991233,10000.0,2025-12-28,1
12158,405481,405481,10000.0,2025-05-28,1
12159,201554,201554,10000.0,2025-03-14,1
12160,122171,122171,10000.0,2025-02-13,1
12161,405752,405752,10000.0,2025-05-28,1
12162,347088,347088,10000.0,2025-05-07,1
12163,766313,766313,10000.0,2025-10-07,1
12164,533679,533679,10000.0,2025-07-14,1
12165,683968,683968,10000.0,2025-09-07,1
12166,619617,619617,10000.0,2025-08-14,1
12167,534211,534211,10000.0,2025-07-14,1
12168,933136,933136,10000.0,2025-12-07,1
12169,55510,55510,10000.0,2025-01-20,1
12170,535180,535180,10000.0,2025-07-14,1
12171,367160,367160,10000.0,2025-05-14,1
12172,704654,704654,10000.0,2025-09-14,1
12173,601108,601108,10000.0,2025-08-07,1
12174,970145,970145,10000.0,2025-12-21,1
12175,490249,490249,10000.0,2025-06-28,1
12176,534430,534430,10000.0,2025-07-14,1
12177,432682,432682,10000.0,2025-06-07,1
12178,54878,54878,10000.0,2025-01-20,1
12179,657257,657257,10000.0,2025-08-28,1
12180,368437,368437,10000.0,2025-05-14,1
12181,952000,952000,10000.0,2025-12-14,1
12182,202091,202091,10000.0,2025-03-14,1
12183,18338,18338,10000.0,2025-01-06,1
12184,303411,303411,10000.0,2025-04-21,1
12185,572480,572480,10000.0,2025-07-28,1
12186,971584,971584,10000.0,2025-12-21,1
12187,991147,991147,10000.0,2025-12-28,1
12188,325078,325078,10000.0,2025-04-28,1
12189,434259,434259,10000.0,2025-06-07,1
12190,934086,934086,10000.0,2025-12-07,1
12191,37399,37399,10000.0,2025-01-13,1
12192,723804,723804,10000.0,2025-09-21,1
12193,888477,888477,10000.0,2025-11-21,1
12194,657491,657491,10000.0,2025-08-28,1
12195,742893,742893,10000.0,2025-09-28,1
12196,785489,785489,10000.0,2025-10-14,1
12197,201441,201441,10000.0,2025-03-14,1
12198,386568,386568,10000.0,2025-05-21,1
12199,785128,785128,10000.0,2025-10-14,1
12200,220072,220072,10000.0,2025-03-21,1
12201,181245,181245,10000.0,2025-03-07,1
12202,304497,304497,10000.0,2025-04-21,1
12203,784461,784461,10000.0,2025-10-14,1
12204,741725,741725,10000.0,2025-09-28,1
12205,599656,599656,10000.0,2025-08-07,1
12206,571385,571385,10000.0,2025-07-28,1
12207,742938,742938,10000.0,2025-09-28,1
12208,266652,266652,10000.0,2025-04-07,1
12209,721843,721843,10000.0,2025-09-21,1
12210,989739,989739,10000.0,2025-12-28,1
12211,888223,888223,10000.0,2025-11-21,1
12212,219990,219990,10000.0,2025-03-21,1
12213,704622,704622,10000.0,2025-09-14,1
12214,553283,553283,10000.0,2025-07-21,1
12215,367712,367712,10000.0,2025-05-14,1
12216,823986,823986,10000.0,2025-10-28,1
12217,637336,637336,10000.0,2025-08-21,1
12218,220429,220429,10000.0,2025-03-21,1
12219,55608,55608,10000.0,2025-01-20,1
12220,386357,386357,10000.0,2025-05-21,1
12221,890621,890621,10000.0,2025-11-21,1
12222,35555,35555,10000.0,2025-01-13,1
12223,972421,972421,10000.0,2025-12-21,1
12224,472724,472724,10000.0,2025-06-21,1
12225,239450,239450,10000.0,2025-03-28,1
12226,515000,515000,10000.0,2025-07-07,1
12227,656337,656337,10000.0,2025-08-28,1
12228,122757,122757,10000.0,2025-02-13,1
12229,805992,805992,10000.0,2025-10-21,1
12230,489921,489921,10000.0,2025-06-28,1
12231,554460,554460,10000.0,2025-07-21,1
12232,685570,685570,10000.0,2025-09-07,1
12233,452528,452528,10000.0,2025-06-14,1
12234,160178,160178,10000.0,2025-02-27,1
12235,599502,599502,10000.0,2025-08-07,1
12236,933055,933055,10000.0,2025-12-07,1
12237,784737,784737,10000.0,2025-10-14,1
12238,221164,221164,10000.0,2025-03-21,1
12239,871511,871511,10000.0,2025-11-14,1
12240,348596,348596,10000.0,2025-05-07,1
12241,933890,933890,10000.0,2025-12-07,1
12242,970056,970056,10000.0,2025-12-21,1
12243,305223,305223,10000.0,2025-04-21,1
12244,18770,18770,10000.0,2025-01-06,1
12245,286772,286772,10000.0,2025-04-14,1
12246,766989,766989,10000.0,2025-10-07,1
12247,267294,267294,10000.0,2025-04-07,1
12248,572373,572373,10000.0,2025-07-28,1
12249,722431,722431,10000.0,2025-09-21,1
12250,239607,239607,10000.0,2025-03-28,1
12251,349481,349481,10000.0,2025-05-07,1
12252,452472,452472,10000.0,2025-06-14,1
12253,55214,55214,10000.0,2025-01-20,1
12254,824718,824718,10000.0,2025-10-28,1
12255,240154,240154,10000.0,2025-03-28,1
12256,305089,305089,10000.0,2025-04-21,1
12257,702857,702857,10000.0,2025-09-14,1
12258,535418,535418,10000.0,2025-07-14,1
12259,785911,785911,10000.0,2025-10-14,1
12260,515994,515994,10000.0,2025-07-07,1
12261,553008,553008,10000.0,2025-07-21,1
12262,101327,101327,10000.0,2025-02-06,1
12263,991536,991536,10000.0,2025-12-28,1
12264,200588,200588,10000.0,2025-03-14,1
12265,347530,347530,10000.0,2025-05-07,1
12266,870234,870234,10000.0,2025-11-14,1
12267,451356,451356,10000.0,2025-06-14,1
12268,784886,784886,10000.0,2025-10-14,1
12269,639134,639134,10000.0,2025-08-21,1
12270,451433,451433,10000.0,2025-06-14,1
12271,433009,433009,10000.0,2025-06-07,1
12272,741325,741325,10000.0,2025-09-28,1
12273,638698,638698,10000.0,2025-08-21,1
12274,702502,702502,10000.0,2025-09-14,1
12275,490728,490728,10000.0,2025-06-28,1
12276,491454,491454,10000.0,2025-06-28,1
12277,349196,349196,10000.0,2025-05-07,1
12278,636656,636656,10000.0,2025-08-21,1
12279,804972,804972,10000.0,2025-10-21,1
12280,349322,349322,10000.0,2025-05-07,1
12281,141662,141662,10000.0,2025-02-20,1
12282,991437,991437,10000.0,2025-12-28,1
12283,552398,552398,10000.0,2025-07-21,1
12284,637737,637737,10000.0,2025-08-21,1
12285,432389,432389,10000.0,2025-06-07,1
12286,971897,971897,10000.0,2025-12-21,1
12287,742099,742099,10000.0,2025-09-28,1
12288,349474,349474,10000.0,2025-05-07,1
12289,515467,515467,10000.0,2025-07-07,1
12290,433543,433543,10000.0,2025-06-07,1
12291,656924,656924,10000.0,2025-08-28,1
12292,347670,347670,10000.0,2025-05-07,1
12293,951982,951982,10000.0,2025-12-14,1
12294,805588,805588,10000.0,2025-10-21,1
12295,516239,516239,10000.0,2025-07-07,1
12296,851079,851079,10000.0,2025-11-07,1
12297,471609,471609,10000.0,2025-06-21,1
12298,218728,218728,10000.0,2025-03-21,1
12299,971145,971145,10000.0,2025-12-21,1
12300,704725,704725,10000.0,2025-09-14,1
12301,200231,200231,10000.0,2025-03-14,1
12302,822600,822600,10000.0,2025-10-28,1
12303,432807,432807,10000.0,2025-06-07,1
12304,219455,219455,10000.0,2025-03-21,1
12305,303657,303657,10000.0,2025-04-21,1
12306,160886,160886,10000.0,2025-02-27,1
12307,515386,515386,10000.0,2025-07-07,1
12308,404506,404506,10000.0,2025-05-28,1
12309,972470,972470,10000.0,2025-12-21,1
12310,933746,933746,10000.0,2025-12-07,1
12311,267347,267347,10000.0,2025-04-07,1
12312,306019,306019,10000.0,2025-04-21,1
12313,102887,102887,10000.0,2025-02-06,1
12314,55840,55840,10000.0,2025-01-20,1
12315,74311,74311,10000.0,2025-01-27,1
12316,432773,432773,10000.0,2025-06-07,1
12317,385338,385338,10000.0,2025-05-21,1
12318,219376,219376,10000.0,2025-03-21,1
12319,702710,702710,10000.0,2025-09-14,1
12320,349217,349217,10000.0,2025-05-07,1
12321,656644,656644,10000.0,2025-08-28,1
12322,535290,535290,10000.0,2025-07-14,1
12323,824210,824210,10000.0,2025-10-28,1
12324,405066,405066,10000.0,2025-05-28,1
12325,18417,18417,10000.0,2025-01-06,1
12326,452708,452708,10000.0,2025-06-14,1
12327,406101,406101,10000.0,2025-05-28,1
12328,655785,655785,10000.0,2025-08-28,1
12329,491751,491751,10000.0,2025-06-28,1
12330,285740,285740,10000.0,2025-04-14,1
12331,684849,684849,10000.0,2025-09-07,1
12332,17677,17677,10000.0,2025-01-06,1
12333,870812,870812,10000.0,2025-11-14,1
12334,267324,267324,10000.0,2025-04-07,1
12335,35609,35609,10000.0,2025-01-13,1
12336,890674,890674,10000.0,2025-11-21,1
12337,286401,286401,10000.0,2025-04-14,1
12338,571583,571583,10000.0,2025-07-28,1
12339,368836,368836,10000.0,2025-05-14,1
12340,201755,201755,10000.0,2025-03-14,1
12341,972049,972049,10000.0,2025-12-21,1
12342,552086,552086,10000.0,2025-07-21,1
12343,161127,161127,10000.0,2025-02-27,1
12344,636962,636962,10000.0,2025-08-21,1
12345,786783,786783,10000.0,2025-10-14,1
12346,387605,387605,10000.0,2025-05-21,1
12347,850409,850409,10000.0,2025-11-07,1
12348,618116,618116,10000.0,2025-08-14,1
12349,702559,702559,10000.0,2025-09-14,1
12350,514409,514409,10000.0,2025-07-07,1
12351,348281,348281,10000.0,2025-05-07,1
12352,16425,16425,10000.0,2025-01-06,1
12353,348458,348458,10000.0,2025-05-07,1
12354,989384,989384,10000.0,2025-12-28,1
12355,452843,452843,10000.0,2025-06-14,1
12356,489450,489450,10000.0,2025-06-28,1
12357,348717,348717,10000.0,2025-05-07,1
12358,266714,266714,10000.0,2025-04-07,1
12359,823845,823845,10000.0,2025-10-28,1
12360,200910,200910,10000.0,2025-03-14,1
12361,723671,723671,10000.0,2025-09-21,1
12362,657763,657763,10000.0,2025-08-28,1
12363,599283,599283,10000.0,2025-08-07,1
12364,140579,140579,10000.0,2025-02-20,1
12365,472162,472162,10000.0,2025-06-21,1
12366,721582,721582,10000.0,2025-09-21,1
12367,54895,54895,10000.0,2025-01-20,1
12368,871324,871324,10000.0,2025-11-14,1
12369,516153,516153,10000.0,2025-07-07,1
12370,324391,324391,10000.0,2025-04-28,1
12371,386021,386021,10000.0,2025-05-21,1
12372,618175,618175,10000.0,2025-08-14,1
12373,55642,55642,10000.0,2025-01-20,1
12374,970088,970088,10000.0,2025-12-21,1
12375,322749,322749,10000.0,2025-04-28,1
12376,534119,534119,10000.0,2025-07-14,1
12377,201651,201651,10000.0,2025-03-14,1
12378,122098,122098,10000.0,2025-02-13,1
12379,991763,991763,10000.0,2025-12-28,1
12380,618533,618533,10000.0,2025-08-14,1
12381,101695,101695,10000.0,2025-02-06,1
12382,932221,932221,10000.0,2025-12-07,1
12383,932806,932806,10000.0,2025-12-07,1
12384,366407,366407,10000.0,2025-05-14,1
12385,325055,325055,10000.0,2025-04-28,1
12386,75848,75848,10000.0,2025-01-27,1
12387,908463,908463,10000.0,2025-11-28,1
12388,598745,598745,10000.0,2025-08-07,1
12389,55920,55920,10000.0,2025-01-20,1
12390,620129,620129,10000.0,2025-08-14,1
12391,36506,36506,10000.0,2025-01-13,1
12392,618899,618899,10000.0,2025-08-14,1
12393,822852,822852,10000.0,2025-10-28,1
12394,656263,656263,10000.0,2025-08-28,1
12395,452648,452648,10000.0,2025-06-14,1
12396,324359,324359,10000.0,2025-04-28,1
12397,386046,386046,10000.0,2025-05-21,1
12398,139432,139432,10000.0,2025-02-20,1
12399,786534,786534,10000.0,2025-10-14,1
12400,303656,303656,10000.0,2025-04-21,1
12401,368326,368326,10000.0,2025-05-14,1
12402,870426,870426,10000.0,2025-11-14,1
12403,74053,74053,10000.0,2025-01-27,1
12404,657425,657425,10000.0,2025-08-28,1
12405,784718,784718,10000.0,2025-10-14,1
12406,141285,141285,10000.0,2025-02-20,1
12407,619547,619547,10000.0,2025-08-14,1
12408,120297,120297,10000.0,2025-02-13,1
12409,489968,489968,10000.0,2025-06-28,1
12410,267570,267570,10000.0,2025-04-07,1
12411,220000,220000,10000.0,2025-03-21,1
12412,139634,139634,10000.0,2025-02-20,1
12413,658104,658104,10000.0,2025-08-28,1
12414,870382,870382,10000.0,2025-11-14,1
12415,765460,765460,10000.0,2025-10-07,1
12416,786303,786303,10000.0,2025-10-14,1
12417,406072,406072,10000.0,2025-05-28,1
12418,637090,637090,10000.0,2025-08-21,1
12419,683548,683548,10000.0,2025-09-07,1
12420,471074,471074,10000.0,2025-06-21,1
12421,56852,56852,10000.0,2025-01-20,1
12422,201319,201319,10000.0,2025-03-14,1
12423,971107,971107,10000.0,2025-12-21,1
12424,889529,889529,10000.0,2025-11-21,1
12425,219256,219256,10000.0,2025-03-21,1
12426,598571,598571,10000.0,2025-08-07,1
12427,638757,638757,10000.0,2025-08-21,1
12428,852159,852159,10000.0,2025-11-07,1
12429,451456,451456,10000.0,2025-06-14,1
12430,238659,238659,10000.0,2025-03-28,1
12431,267506,267506,10000.0,2025-04-07,1
12432,533316,533316,10000.0,2025-07-14,1
12433,491186,491186,10000.0,2025-06-28,1
12434,238240,238240,10000.0,2025-03-28,1
12435,869053,869053,10000.0,2025-11-14,1
12436,685418,685418,10000.0,2025-09-07,1
12437,386782,386782,10000.0,2025-05-21,1
12438,451416,451416,10000.0,2025-06-14,1
12439,160467,160467,10000.0,2025-02-27,1
12440,990267,990267,10000.0,2025-12-28,1
12441,703821,703821,10000.0,2025-09-14,1
12442,75149,75149,10000.0,2025-01-27,1
12443,180592,180592,10000.0,2025-03-07,1
12444,704167,704167,10000.0,2025-09-14,1
12445,36628,36628,10000.0,2025-01-13,1
12446,989213,989213,10000.0,2025-12-28,1
12447,533336,533336,10000.0,2025-07-14,1
12448,617871,617871,10000.0,2025-08-14,1
12449,349491,349491,10000.0,2025-05-07,1
12450,932040,932040,10000.0,2025-12-07,1
12451,723230,723230,10000.0,2025-09-21,1
12452,824071,824071,10000.0,2025-10-28,1
12453,890160,890160,10000.0,2025-11-21,1
12454,870121,870121,10000.0,2025-11-14,1
12455,702227,702227,10000.0,2025-09-14,1
12456,219113,219113,10000.0,2025-03-21,1
12457,158529,158529,10000.0,2025-02-27,1
12458,347827,347827,10000.0,2025-05-07,1
12459,599001,599001,10000.0,2025-08-07,1
12460,18291,18291,10000.0,2025-01-06,1
12461,851323,851323,10000.0,2025-11-07,1
12462,571408,571408,10000.0,2025-07-28,1
12463,533787,533787,10000.0,2025-07-14,1
12464,75340,75340,10000.0,2025-01-27,1
12465,181207,181207,10000.0,2025-03-07,1
12466,785058,785058,10000.0,2025-10-14,1
12467,907546,907546,10000.0,2025-11-28,1
12468,305759,305759,10000.0,2025-04-21,1
12469,76241,76241,10000.0,2025-01-27,1
12470,120705,120705,10000.0,2025-02-13,1
12471,160506,160506,10000.0,2025-02-27,1
12472,366587,366587,10000.0,2025-05-14,1
12473,990028,990028,10000.0,2025-12-28,1
12474,385514,385514,10000.0,2025-05-21,1
12475,220813,220813,10000.0,2025-03-21,1
12476,366899,366899,10000.0,2025-05-14,1
12477,571772,571772,10000.0,2025-07-28,1
12478,122659,122659,10000.0,2025-02-13,1
12479,908208,908208,10000.0,2025-11-28,1
12480,573688,573688,10000.0,2025-07-28,1
12481,871565,871565,10000.0,2025-11-14,1
12482,349274,349274,10000.0,2025-05-07,1
12483,120270,120270,10000.0,2025-02-13,1
12484,784671,784671,10000.0,2025-10-14,1
12485,489494,489494,10000.0,2025-06-28,1
12486,219629,219629,10000.0,2025-03-21,1
12487,180515,180515,10000.0,2025-03-07,1
12488,723418,723418,10000.0,2025-09-21,1
12489,367859,367859,10000.0,2025-05-14,1
12490,515778,515778,10000.0,2025-07-07,1
12491,347556,347556,10000.0,2025-05-07,1
12492,57114,57114,10000.0,2025-01-20,1
12493,785136,785136,10000.0,2025-10-14,1
12494,139928,139928,10000.0,2025-02-20,1
12495,683323,683323,10000.0,2025-09-07,1
12496,599401,599401,10000.0,2025-08-07,1
12497,38049,38049,10000.0,2025-01-13,1
12498,101493,101493,10000.0,2025-02-06,1
